Band,Wavelength,High,Mid 1,Mid 2,Low
274,1744.565674,0.296866,0.13526,0.18718,0.26633
275,1749.575684,0.298254,0.135832,0.187654,0.269575
276,1754.575684,0.299505,0.134464,0.187693,0.267699
277,1759.585693,0.307696,0.133878,0.188329,0.27002
278,1764.595703,0.298384,0.134605,0.18806,0.266465
279,1769.605591,0.302769,0.134248,0.188333,0.273984
280,1774.615601,0.299119,0.132576,0.186426,0.261815
281,1779.62561,0.298979,0.132552,0.187165,0.268002
282,1784.63562,0.301409,0.133272,0.184655,0.262894
283,1789.63562,0.310233,0.13473,0.184891,0.27301
284,1794.64563,0.307022,0.136593,0.186274,0.270974
285,1799.65564,0.297233,0.136179,0.179272,0.248622
286,1804.665649,0.268011,0.13793,0.181872,0.235774
287,1809.675659,0.269451,0.152995,0.180076,0.220153
288,1814.685669,0.271308,0.190202,0.233989,0.202306
289,1819.695679,0.273156,0.273114,0.273341,0.272895
290,1824.705688,0.281568,0.293995,0.282566,0.262696
291,1829.705688,0.536778,0.644014,0.656092,0.5641
292,1834.715698,0.699902,0.669118,0.68632,0.690053
293,1839.725708,0.686302,0.670961,0.699108,0.699354
294,1844.735596,0.696528,0.69972,0.697324,0.698781
295,1849.745605,0.665946,0.674375,0.641857,0.679537
296,1854.755615,0.713923,0.732906,0.695609,0.696178
297,1859.765625,0.716883,0.669755,0.747286,0.699629
298,1864.775635,0.735556,0.785899,0.697505,0.677646
