Model#,#EM,Model,ALGAE/WATER,BARE SOIL,PICKLEWEED,SHALLOW WATER,UPLANDS,WATER,ALGAE/WATER_lib#,BARE SOIL_lib#,PICKLEWEED_lib#,SHALLOW WATER_lib#,UPLANDS_lib#,WATER_lib#,#pixels,%pixels
3474,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X195_Y52,,,Water_X199_Y103,,4,32,,,53,0,0
3475,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X195_Y52,,,Water_X210_Y122,,4,32,,,54,0,0
3476,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X198_Y50,,,Water_X174_Y193,,4,33,,,51,0,0
3477,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X198_Y50,,,Water_X198_Y103,,4,33,,,52,0,0
3478,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X198_Y50,,,Water_X199_Y103,,4,33,,,53,0,0
3479,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X198_Y50,,,Water_X210_Y122,,4,33,,,54,0,0
3480,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X200_Y50,,,Water_X174_Y193,,4,34,,,51,0,0
3481,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X200_Y50,,,Water_X198_Y103,,4,34,,,52,0,0
3482,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X200_Y50,,,Water_X199_Y103,,4,34,,,53,0,0
3483,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X200_Y50,,,Water_X210_Y122,,4,34,,,54,0,0
3484,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,Water_X174_Y193,,4,35,,,51,0,0
3485,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,Water_X198_Y103,,4,35,,,52,0,0
3486,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,Water_X199_Y103,,4,35,,,53,0,0
3487,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,Water_X210_Y122,,4,35,,,54,0,0
3488,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,Water_X174_Y193,,4,36,,,51,0,0
3489,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,Water_X198_Y103,,4,36,,,52,0,0
3490,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,Water_X199_Y103,,4,36,,,53,0,0
3491,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,Water_X210_Y122,,4,36,,,54,0,0
3492,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X217_Y163,,,Water_X174_Y193,,4,37,,,51,0,0
3493,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X217_Y163,,,Water_X198_Y103,,4,37,,,52,0,0
3494,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X217_Y163,,,Water_X199_Y103,,4,37,,,53,0,0
3495,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X217_Y163,,,Water_X210_Y122,,4,37,,,54,0,0
3496,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,Water_X174_Y193,,5,24,,,51,0,0
3497,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,Water_X198_Y103,,5,24,,,52,0,0
3498,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,Water_X199_Y103,,5,24,,,53,0,0
3499,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,Water_X210_Y122,,5,24,,,54,0,0
3500,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,Water_X174_Y193,,5,25,,,51,0,0
3501,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,Water_X198_Y103,,5,25,,,52,0,0
3502,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,Water_X199_Y103,,5,25,,,53,0,0
3503,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,Water_X210_Y122,,5,25,,,54,0,0
3504,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,Water_X174_Y193,,5,26,,,51,0,0
3505,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,Water_X198_Y103,,5,26,,,52,0,0
3506,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,Water_X199_Y103,,5,26,,,53,0,0
3507,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,Water_X210_Y122,,5,26,,,54,0,0
3508,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X173_Y144,,,Water_X174_Y193,,5,27,,,51,0,0
3509,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X173_Y144,,,Water_X198_Y103,,5,27,,,52,0,0
3510,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X173_Y144,,,Water_X199_Y103,,5,27,,,53,0,0
3511,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X173_Y144,,,Water_X210_Y122,,5,27,,,54,0,0
3512,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X175_Y140,,,Water_X174_Y193,,5,28,,,51,0,0
3513,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X175_Y140,,,Water_X198_Y103,,5,28,,,52,0,0
3514,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X175_Y140,,,Water_X199_Y103,,5,28,,,53,0,0
3515,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X175_Y140,,,Water_X210_Y122,,5,28,,,54,0,0
3516,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X175_Y92,,,Water_X174_Y193,,5,29,,,51,0,0
3517,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X175_Y92,,,Water_X198_Y103,,5,29,,,52,0,0
3518,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X175_Y92,,,Water_X199_Y103,,5,29,,,53,0,0
3519,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X175_Y92,,,Water_X210_Y122,,5,29,,,54,0,0
3520,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,Water_X174_Y193,,5,30,,,51,0,0
3521,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,Water_X198_Y103,,5,30,,,52,0,0
3522,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,Water_X199_Y103,,5,30,,,53,0,0
3523,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,Water_X210_Y122,,5,30,,,54,0,0
3524,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X178_Y93,,,Water_X174_Y193,,5,31,,,51,0,0
3525,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X178_Y93,,,Water_X198_Y103,,5,31,,,52,0,0
3526,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X178_Y93,,,Water_X199_Y103,,5,31,,,53,0,0
3527,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X178_Y93,,,Water_X210_Y122,,5,31,,,54,0,0
3528,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X195_Y52,,,Water_X174_Y193,,5,32,,,51,0,0
3529,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X195_Y52,,,Water_X198_Y103,,5,32,,,52,0,0
3530,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X195_Y52,,,Water_X199_Y103,,5,32,,,53,0,0
3531,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X195_Y52,,,Water_X210_Y122,,5,32,,,54,0,0
3532,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X198_Y50,,,Water_X174_Y193,,5,33,,,51,0,0
3533,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X198_Y50,,,Water_X198_Y103,,5,33,,,52,0,0
3534,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X198_Y50,,,Water_X199_Y103,,5,33,,,53,0,0
3535,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X198_Y50,,,Water_X210_Y122,,5,33,,,54,0,0
3536,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X200_Y50,,,Water_X174_Y193,,5,34,,,51,0,0
3537,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X200_Y50,,,Water_X198_Y103,,5,34,,,52,0,0
3538,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X200_Y50,,,Water_X199_Y103,,5,34,,,53,0,0
3539,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X200_Y50,,,Water_X210_Y122,,5,34,,,54,0,0
3540,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X174_Y193,,5,35,,,51,0,0
3541,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X198_Y103,,5,35,,,52,0,0
3542,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X199_Y103,,5,35,,,53,0,0
3543,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X210_Y122,,5,35,,,54,0,0
3544,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X174_Y193,,5,36,,,51,0,0
3545,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X198_Y103,,5,36,,,52,0,0
3546,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X199_Y103,,5,36,,,53,0,0
3547,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X210_Y122,,5,36,,,54,0,0
3548,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X217_Y163,,,Water_X174_Y193,,5,37,,,51,0,0
3549,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X217_Y163,,,Water_X198_Y103,,5,37,,,52,0,0
3550,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X217_Y163,,,Water_X199_Y103,,5,37,,,53,0,0
3551,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X217_Y163,,,Water_X210_Y122,,5,37,,,54,0,0
3552,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,,Water_X174_Y193,,6,24,,,51,0,0
3553,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,,Water_X198_Y103,,6,24,,,52,0,0
3554,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,,Water_X199_Y103,,6,24,,,53,0,0
3555,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,,Water_X210_Y122,,6,24,,,54,0,0
3556,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,,Water_X174_Y193,,6,25,,,51,0,0
3557,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,,Water_X198_Y103,,6,25,,,52,0,0
3558,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,,Water_X199_Y103,,6,25,,,53,0,0
3559,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,,Water_X210_Y122,,6,25,,,54,0,0
3560,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,,Water_X174_Y193,,6,26,,,51,0,0
3561,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,,Water_X198_Y103,,6,26,,,52,0,0
3562,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,,Water_X199_Y103,,6,26,,,53,0,0
3563,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,,Water_X210_Y122,,6,26,,,54,0,0
3564,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X173_Y144,,,Water_X174_Y193,,6,27,,,51,0,0
3565,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X173_Y144,,,Water_X198_Y103,,6,27,,,52,0,0
3566,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X173_Y144,,,Water_X199_Y103,,6,27,,,53,0,0
3567,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X173_Y144,,,Water_X210_Y122,,6,27,,,54,0,0
3568,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X175_Y140,,,Water_X174_Y193,,6,28,,,51,0,0
3569,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X175_Y140,,,Water_X198_Y103,,6,28,,,52,0,0
3570,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X175_Y140,,,Water_X199_Y103,,6,28,,,53,0,0
3571,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X175_Y140,,,Water_X210_Y122,,6,28,,,54,0,0
3572,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X175_Y92,,,Water_X174_Y193,,6,29,,,51,0,0
3573,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X175_Y92,,,Water_X198_Y103,,6,29,,,52,0,0
3574,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X175_Y92,,,Water_X199_Y103,,6,29,,,53,0,0
3575,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X175_Y92,,,Water_X210_Y122,,6,29,,,54,0,0
3576,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X177_Y93,,,Water_X174_Y193,,6,30,,,51,0,0
3577,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X177_Y93,,,Water_X198_Y103,,6,30,,,52,0,0
3578,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X177_Y93,,,Water_X199_Y103,,6,30,,,53,0,0
3579,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X177_Y93,,,Water_X210_Y122,,6,30,,,54,0,0
3580,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X178_Y93,,,Water_X174_Y193,,6,31,,,51,0,0
3581,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X178_Y93,,,Water_X198_Y103,,6,31,,,52,0,0
3582,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X178_Y93,,,Water_X199_Y103,,6,31,,,53,0,0
3583,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X178_Y93,,,Water_X210_Y122,,6,31,,,54,0,0
3584,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,,,Water_X174_Y193,,6,32,,,51,0,0
3585,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,,,Water_X198_Y103,,6,32,,,52,0,0
3586,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,,,Water_X199_Y103,,6,32,,,53,0,0
3587,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,,,Water_X210_Y122,,6,32,,,54,0,0
3588,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,,,Water_X174_Y193,,6,33,,,51,0,0
3589,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,,,Water_X198_Y103,,6,33,,,52,0,0
3590,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,,,Water_X199_Y103,,6,33,,,53,0,0
3591,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,,,Water_X210_Y122,,6,33,,,54,0,0
3592,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,,,Water_X174_Y193,,6,34,,,51,0,0
3593,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,,,Water_X198_Y103,,6,34,,,52,0,0
3594,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,,,Water_X199_Y103,,6,34,,,53,0,0
3595,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,,,Water_X210_Y122,,6,34,,,54,0,0
3596,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,Water_X174_Y193,,6,35,,,51,0,0
3597,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,Water_X198_Y103,,6,35,,,52,0,0
3598,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,Water_X199_Y103,,6,35,,,53,0,0
3599,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,Water_X210_Y122,,6,35,,,54,0,0
3600,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,Water_X174_Y193,,6,36,,,51,0,0
3601,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,Water_X198_Y103,,6,36,,,52,0,0
3602,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,Water_X199_Y103,,6,36,,,53,0,0
3603,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,Water_X210_Y122,,6,36,,,54,0,0
3604,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,,,Water_X174_Y193,,6,37,,,51,0,0
3605,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,,,Water_X198_Y103,,6,37,,,52,0,0
3606,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,,,Water_X199_Y103,,6,37,,,53,0,0
3607,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,,,Water_X210_Y122,,6,37,,,54,0,0
3608,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,Water_X174_Y193,,7,24,,,51,0,0
3609,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,Water_X198_Y103,,7,24,,,52,0,0
3610,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,Water_X199_Y103,,7,24,,,53,0,0
3611,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,Water_X210_Y122,,7,24,,,54,0,0
3612,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,,Water_X174_Y193,,7,25,,,51,0,0
3613,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,,Water_X198_Y103,,7,25,,,52,0,0
3614,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,,Water_X199_Y103,,7,25,,,53,0,0
3615,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,,Water_X210_Y122,,7,25,,,54,0,0
3616,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,Water_X174_Y193,,7,26,,,51,0,0
3617,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,Water_X198_Y103,,7,26,,,52,0,0
3618,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,Water_X199_Y103,,7,26,,,53,0,0
3619,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,Water_X210_Y122,,7,26,,,54,0,0
3620,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X173_Y144,,,Water_X174_Y193,,7,27,,,51,0,0
3621,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X173_Y144,,,Water_X198_Y103,,7,27,,,52,0,0
3622,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X173_Y144,,,Water_X199_Y103,,7,27,,,53,0,0
3623,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X173_Y144,,,Water_X210_Y122,,7,27,,,54,0,0
3624,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X175_Y140,,,Water_X174_Y193,,7,28,,,51,0,0
3625,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X175_Y140,,,Water_X198_Y103,,7,28,,,52,0,0
3626,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X175_Y140,,,Water_X199_Y103,,7,28,,,53,0,0
3627,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X175_Y140,,,Water_X210_Y122,,7,28,,,54,0,0
3628,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X175_Y92,,,Water_X174_Y193,,7,29,,,51,0,0
3629,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X175_Y92,,,Water_X198_Y103,,7,29,,,52,0,0
3630,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X175_Y92,,,Water_X199_Y103,,7,29,,,53,0,0
3631,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X175_Y92,,,Water_X210_Y122,,7,29,,,54,0,0
3632,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,Water_X174_Y193,,7,30,,,51,0,0
3633,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,Water_X198_Y103,,7,30,,,52,0,0
3634,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,Water_X199_Y103,,7,30,,,53,0,0
3635,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,Water_X210_Y122,,7,30,,,54,0,0
3636,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X178_Y93,,,Water_X174_Y193,,7,31,,,51,0,0
3637,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X178_Y93,,,Water_X198_Y103,,7,31,,,52,0,0
3638,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X178_Y93,,,Water_X199_Y103,,7,31,,,53,0,0
3639,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X178_Y93,,,Water_X210_Y122,,7,31,,,54,0,0
3640,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X195_Y52,,,Water_X174_Y193,,7,32,,,51,0,0
3641,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X195_Y52,,,Water_X198_Y103,,7,32,,,52,0,0
3642,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X195_Y52,,,Water_X199_Y103,,7,32,,,53,0,0
3643,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X195_Y52,,,Water_X210_Y122,,7,32,,,54,0,0
3644,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X198_Y50,,,Water_X174_Y193,,7,33,,,51,0,0
3645,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X198_Y50,,,Water_X198_Y103,,7,33,,,52,0,0
3646,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X198_Y50,,,Water_X199_Y103,,7,33,,,53,0,0
3647,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X198_Y50,,,Water_X210_Y122,,7,33,,,54,0,0
