Model#,#EM,Model,ALGAE/WATER,BARE SOIL,PICKLEWEED,SHALLOW WATER,UPLANDS,WATER,ALGAE/WATER_lib#,BARE SOIL_lib#,PICKLEWEED_lib#,SHALLOW WATER_lib#,UPLANDS_lib#,WATER_lib#,#pixels,%pixels
8909,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X198_Y103,3,,21,37,,47,0,0
8910,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X199_Y103,3,,21,37,,48,0,0
8911,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X210_Y122,3,,21,37,,49,0,0
8912,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X174_Y193,3,,21,38,,46,0,0
8913,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X198_Y103,3,,21,38,,47,0,0
8914,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X199_Y103,3,,21,38,,48,0,0
8915,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X210_Y122,3,,21,38,,49,0,0
8916,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X174_Y193,3,,21,39,,46,0,0
8917,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X198_Y103,3,,21,39,,47,0,0
8918,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X199_Y103,3,,21,39,,48,0,0
8919,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X210_Y122,3,,21,39,,49,0,0
8920,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X137_Y49,,Water_X174_Y193,3,,22,34,,46,0,0
8921,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X137_Y49,,Water_X198_Y103,3,,22,34,,47,0,0
8922,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X137_Y49,,Water_X199_Y103,3,,22,34,,48,0,0
8923,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X137_Y49,,Water_X210_Y122,3,,22,34,,49,0,0
8924,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X198_Y199,,Water_X174_Y193,3,,22,35,,46,0,0
8925,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X198_Y199,,Water_X198_Y103,3,,22,35,,47,0,0
8926,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X198_Y199,,Water_X199_Y103,3,,22,35,,48,0,0
8927,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X198_Y199,,Water_X210_Y122,3,,22,35,,49,0,0
8928,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,,Water_X174_Y193,3,,22,36,,46,0,0
8929,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,,Water_X198_Y103,3,,22,36,,47,0,0
8930,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,,Water_X199_Y103,3,,22,36,,48,0,0
8931,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,,Water_X210_Y122,3,,22,36,,49,0,0
8932,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X174_Y193,3,,22,37,,46,0,0
8933,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X198_Y103,3,,22,37,,47,0,0
8934,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X199_Y103,3,,22,37,,48,0,0
8935,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X210_Y122,3,,22,37,,49,0,0
8936,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X174_Y193,3,,22,38,,46,0,0
8937,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X198_Y103,3,,22,38,,47,0,0
8938,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X199_Y103,3,,22,38,,48,0,0
8939,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X210_Y122,3,,22,38,,49,0,0
8940,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X174_Y193,3,,22,39,,46,0,0
8941,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X198_Y103,3,,22,39,,47,0,0
8942,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X199_Y103,3,,22,39,,48,0,0
8943,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X210_Y122,3,,22,39,,49,0,0
8944,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X137_Y49,,Water_X174_Y193,3,,23,34,,46,0,0
8945,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X137_Y49,,Water_X198_Y103,3,,23,34,,47,0,0
8946,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X137_Y49,,Water_X199_Y103,3,,23,34,,48,0,0
8947,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X137_Y49,,Water_X210_Y122,3,,23,34,,49,0,0
8948,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X198_Y199,,Water_X174_Y193,3,,23,35,,46,0,0
8949,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X198_Y199,,Water_X198_Y103,3,,23,35,,47,0,0
8950,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X198_Y199,,Water_X199_Y103,3,,23,35,,48,0,0
8951,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X198_Y199,,Water_X210_Y122,3,,23,35,,49,0,0
8952,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y59,,Water_X174_Y193,3,,23,36,,46,0,0
8953,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y59,,Water_X198_Y103,3,,23,36,,47,0,0
8954,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y59,,Water_X199_Y103,3,,23,36,,48,0,0
8955,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y59,,Water_X210_Y122,3,,23,36,,49,0,0
8956,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X174_Y193,3,,23,37,,46,0,0
8957,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X198_Y103,3,,23,37,,47,0,0
8958,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X199_Y103,3,,23,37,,48,0,0
8959,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X210_Y122,3,,23,37,,49,0,0
8960,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X174_Y193,3,,23,38,,46,0,0
8961,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X198_Y103,3,,23,38,,47,0,0
8962,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X199_Y103,3,,23,38,,48,0,0
8963,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X210_Y122,3,,23,38,,49,0,0
8964,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X174_Y193,3,,23,39,,46,0,0
8965,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X198_Y103,3,,23,39,,47,0,0
8966,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X199_Y103,3,,23,39,,48,0,0
8967,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X210_Y122,3,,23,39,,49,0,0
8968,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X137_Y49,,Water_X174_Y193,3,,24,34,,46,0,0
8969,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X137_Y49,,Water_X198_Y103,3,,24,34,,47,0,0
8970,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X137_Y49,,Water_X199_Y103,3,,24,34,,48,0,0
8971,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X137_Y49,,Water_X210_Y122,3,,24,34,,49,0,0
8972,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X198_Y199,,Water_X174_Y193,3,,24,35,,46,0,0
8973,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X198_Y199,,Water_X198_Y103,3,,24,35,,47,0,0
8974,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X198_Y199,,Water_X199_Y103,3,,24,35,,48,0,0
8975,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X198_Y199,,Water_X210_Y122,3,,24,35,,49,0,0
8976,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X200_Y59,,Water_X174_Y193,3,,24,36,,46,0,0
8977,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X200_Y59,,Water_X198_Y103,3,,24,36,,47,0,0
8978,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X200_Y59,,Water_X199_Y103,3,,24,36,,48,0,0
8979,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X200_Y59,,Water_X210_Y122,3,,24,36,,49,0,0
8980,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X200_Y60,,Water_X174_Y193,3,,24,37,,46,0,0
8981,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X200_Y60,,Water_X198_Y103,3,,24,37,,47,0,0
8982,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X200_Y60,,Water_X199_Y103,3,,24,37,,48,0,0
8983,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X200_Y60,,Water_X210_Y122,3,,24,37,,49,0,0
8984,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X202_Y211,,Water_X174_Y193,3,,24,38,,46,0,0
8985,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X202_Y211,,Water_X198_Y103,3,,24,38,,47,0,0
8986,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X202_Y211,,Water_X199_Y103,3,,24,38,,48,0,0
8987,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X202_Y211,,Water_X210_Y122,3,,24,38,,49,0,0
8988,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X203_Y211,,Water_X174_Y193,3,,24,39,,46,0,0
8989,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X203_Y211,,Water_X198_Y103,3,,24,39,,47,0,0
8990,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X203_Y211,,Water_X199_Y103,3,,24,39,,48,0,0
8991,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X167_Y144,ShallowWater_X203_Y211,,Water_X210_Y122,3,,24,39,,49,0,0
8992,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X137_Y49,,Water_X174_Y193,3,,25,34,,46,0,0
8993,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X137_Y49,,Water_X198_Y103,3,,25,34,,47,0,0
8994,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X137_Y49,,Water_X199_Y103,3,,25,34,,48,0,0
8995,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X137_Y49,,Water_X210_Y122,3,,25,34,,49,0,0
8996,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X198_Y199,,Water_X174_Y193,3,,25,35,,46,0,0
8997,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X198_Y199,,Water_X198_Y103,3,,25,35,,47,0,0
8998,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X198_Y199,,Water_X199_Y103,3,,25,35,,48,0,0
8999,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X198_Y199,,Water_X210_Y122,3,,25,35,,49,0,0
9000,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X200_Y59,,Water_X174_Y193,3,,25,36,,46,0,0
9001,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X200_Y59,,Water_X198_Y103,3,,25,36,,47,0,0
9002,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X200_Y59,,Water_X199_Y103,3,,25,36,,48,0,0
9003,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X200_Y59,,Water_X210_Y122,3,,25,36,,49,0,0
9004,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X200_Y60,,Water_X174_Y193,3,,25,37,,46,0,0
9005,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X200_Y60,,Water_X198_Y103,3,,25,37,,47,0,0
9006,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X200_Y60,,Water_X199_Y103,3,,25,37,,48,0,0
9007,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X200_Y60,,Water_X210_Y122,3,,25,37,,49,0,0
9008,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X202_Y211,,Water_X174_Y193,3,,25,38,,46,0,0
9009,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X202_Y211,,Water_X198_Y103,3,,25,38,,47,0,0
9010,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X202_Y211,,Water_X199_Y103,3,,25,38,,48,0,0
9011,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X202_Y211,,Water_X210_Y122,3,,25,38,,49,0,0
9012,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X203_Y211,,Water_X174_Y193,3,,25,39,,46,0,0
9013,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X203_Y211,,Water_X198_Y103,3,,25,39,,47,0,0
9014,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X203_Y211,,Water_X199_Y103,3,,25,39,,48,0,0
9015,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X168_Y144,ShallowWater_X203_Y211,,Water_X210_Y122,3,,25,39,,49,0,0
9016,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X137_Y49,,Water_X174_Y193,3,,26,34,,46,0,0
9017,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X137_Y49,,Water_X198_Y103,3,,26,34,,47,0,0
9018,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X137_Y49,,Water_X199_Y103,3,,26,34,,48,0,0
9019,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X137_Y49,,Water_X210_Y122,3,,26,34,,49,0,0
9020,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X198_Y199,,Water_X174_Y193,3,,26,35,,46,0,0
9021,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X198_Y199,,Water_X198_Y103,3,,26,35,,47,0,0
9022,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X198_Y199,,Water_X199_Y103,3,,26,35,,48,0,0
9023,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X198_Y199,,Water_X210_Y122,3,,26,35,,49,0,0
9024,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X200_Y59,,Water_X174_Y193,3,,26,36,,46,0,0
9025,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X200_Y59,,Water_X198_Y103,3,,26,36,,47,0,0
9026,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X200_Y59,,Water_X199_Y103,3,,26,36,,48,0,0
9027,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X200_Y59,,Water_X210_Y122,3,,26,36,,49,0,0
9028,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X200_Y60,,Water_X174_Y193,3,,26,37,,46,0,0
9029,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X200_Y60,,Water_X198_Y103,3,,26,37,,47,0,0
9030,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X200_Y60,,Water_X199_Y103,3,,26,37,,48,0,0
9031,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X200_Y60,,Water_X210_Y122,3,,26,37,,49,0,0
9032,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X202_Y211,,Water_X174_Y193,3,,26,38,,46,0,0
9033,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X202_Y211,,Water_X198_Y103,3,,26,38,,47,0,0
9034,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X202_Y211,,Water_X199_Y103,3,,26,38,,48,0,0
9035,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X202_Y211,,Water_X210_Y122,3,,26,38,,49,0,0
9036,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X203_Y211,,Water_X174_Y193,3,,26,39,,46,0,0
9037,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-WATER,Algae/Water_X177_Y217,,Pickleweed_X169_Y144,ShallowWater_X203_Y211,,Water_X198_Y103,3,,26,39,,47,0,0
