Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,#pixels,%pixels
6816,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y171,Uplands_X188_Y50,17,46,71,29,    0.025409
6817,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,220420a.13m.asd                 No-OAR,17,47,56,0,0
6818,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,220420a.15m.asd                 No-OAR,17,47,57,0,0
6819,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,220420a.16m.asd                 No-OAR,17,47,58,0,0
6820,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,220420b.20m.asd                 No-OAR,17,47,59,0,0
6821,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,220420b.20m.asd                 No-OAR,17,47,60,0,0
6822,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,220420b.24m.asd                 No-OAR,17,47,61,0,0
6823,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,220420b.28m.asd                 No-OAR,17,47,62,0,0
6824,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,220420b.28m.asd                 No-OAR,17,47,63,0,0
6825,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,220420c.20m.asd                 No-OAR,17,47,64,0,0
6826,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,Pickleweed_X157_Y148,17,47,65,0,0
6827,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,Pickleweed_X166_Y88,17,47,66,0,0
6828,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,Pickleweed_X175_Y92,17,47,67,0,0
6829,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,Pickleweed_X179_Y140,17,47,68,0,0
6830,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,Pickleweed_X198_Y49,17,47,69,0,0
6831,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,Uplands_X113_Y71,17,47,70,0,0
6832,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X143_Y81,Uplands_X188_Y50,17,47,71,0,0
6833,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,220420a.13m.asd                 No-OAR,17,49,56,0,0
6834,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,220420a.15m.asd                 No-OAR,17,49,57,0,0
6835,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,220420a.16m.asd                 No-OAR,17,49,58,2,    0.001752
6836,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,220420b.20m.asd                 No-OAR,17,49,59,2,    0.001752
6837,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,220420b.20m.asd                 No-OAR,17,49,60,0,0
6838,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,220420b.24m.asd                 No-OAR,17,49,61,0,0
6839,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,220420b.28m.asd                 No-OAR,17,49,62,8,    0.007009
6840,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,220420b.28m.asd                 No-OAR,17,49,63,0,0
6841,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,220420c.20m.asd                 No-OAR,17,49,64,0,0
6842,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,Pickleweed_X157_Y148,17,49,65,0,0
6843,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,Pickleweed_X166_Y88,17,49,66,0,0
6844,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,Pickleweed_X175_Y92,17,49,67,0,0
6845,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,Pickleweed_X179_Y140,17,49,68,0,0
6846,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,Pickleweed_X198_Y49,17,49,69,0,0
6847,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,Uplands_X113_Y71,17,49,70,20,    0.017523
6848,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X166_Y52,Uplands_X188_Y50,17,49,71,25,    0.021904
6849,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,220420a.13m.asd                 No-OAR,17,51,56,0,0
6850,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,220420a.15m.asd                 No-OAR,17,51,57,0,0
6851,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,220420a.16m.asd                 No-OAR,17,51,58,0,0
6852,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,220420b.20m.asd                 No-OAR,17,51,59,0,0
6853,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,220420b.20m.asd                 No-OAR,17,51,60,0,0
6854,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,220420b.24m.asd                 No-OAR,17,51,61,0,0
6855,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,220420b.28m.asd                 No-OAR,17,51,62,0,0
6856,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,220420b.28m.asd                 No-OAR,17,51,63,0,0
6857,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,220420c.20m.asd                 No-OAR,17,51,64,0,0
6858,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,Pickleweed_X157_Y148,17,51,65,0,0
6859,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,Pickleweed_X166_Y88,17,51,66,0,0
6860,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,Pickleweed_X175_Y92,17,51,67,1,    0.000876
6861,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,Pickleweed_X179_Y140,17,51,68,0,0
6862,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,Pickleweed_X198_Y49,17,51,69,6,    0.005257
6863,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,Uplands_X113_Y71,17,51,70,119,    0.104263
6864,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X168_Y121,Uplands_X188_Y50,17,51,71,15,    0.013142
6865,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,220420a.13m.asd                 No-OAR,17,53,56,0,0
6866,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,220420a.15m.asd                 No-OAR,17,53,57,0,0
6867,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,220420a.16m.asd                 No-OAR,17,53,58,0,0
6868,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,220420b.20m.asd                 No-OAR,17,53,59,0,0
6869,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,220420b.20m.asd                 No-OAR,17,53,60,0,0
6870,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,220420b.24m.asd                 No-OAR,17,53,61,0,0
6871,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,220420b.28m.asd                 No-OAR,17,53,62,0,0
6872,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,220420b.28m.asd                 No-OAR,17,53,63,0,0
6873,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,220420c.20m.asd                 No-OAR,17,53,64,0,0
6874,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,Pickleweed_X157_Y148,17,53,65,0,0
6875,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,Pickleweed_X166_Y88,17,53,66,0,0
6876,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,Pickleweed_X175_Y92,17,53,67,0,0
6877,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,Pickleweed_X179_Y140,17,53,68,0,0
6878,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,Pickleweed_X198_Y49,17,53,69,0,0
6879,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,Uplands_X113_Y71,17,53,70,2,    0.001752
6880,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X193_Y45,Uplands_X188_Y50,17,53,71,0,0
6881,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,220420a.13m.asd                 No-OAR,17,54,56,0,0
6882,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,220420a.15m.asd                 No-OAR,17,54,57,0,0
6883,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,220420a.16m.asd                 No-OAR,17,54,58,0,0
6884,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,220420b.20m.asd                 No-OAR,17,54,59,0,0
6885,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,220420b.20m.asd                 No-OAR,17,54,60,0,0
6886,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,220420b.24m.asd                 No-OAR,17,54,61,0,0
6887,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,220420b.28m.asd                 No-OAR,17,54,62,0,0
6888,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,220420b.28m.asd                 No-OAR,17,54,63,0,0
6889,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,220420c.20m.asd                 No-OAR,17,54,64,0,0
6890,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,Pickleweed_X157_Y148,17,54,65,0,0
6891,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,Pickleweed_X166_Y88,17,54,66,0,0
6892,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,Pickleweed_X175_Y92,17,54,67,0,0
6893,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,Pickleweed_X179_Y140,17,54,68,0,0
6894,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,Pickleweed_X198_Y49,17,54,69,0,0
6895,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,Uplands_X113_Y71,17,54,70,8,    0.007009
6896,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X197_Y46,Uplands_X188_Y50,17,54,71,0,0
6897,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,220420a.13m.asd                 No-OAR,17,55,56,0,0
6898,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,220420a.15m.asd                 No-OAR,17,55,57,0,0
6899,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,220420a.16m.asd                 No-OAR,17,55,58,0,0
6900,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,220420b.20m.asd                 No-OAR,17,55,59,0,0
6901,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,220420b.20m.asd                 No-OAR,17,55,60,0,0
6902,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,220420b.24m.asd                 No-OAR,17,55,61,0,0
6903,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,220420b.28m.asd                 No-OAR,17,55,62,0,0
6904,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,220420b.28m.asd                 No-OAR,17,55,63,0,0
6905,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,220420c.20m.asd                 No-OAR,17,55,64,0,0
6906,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,Pickleweed_X157_Y148,17,55,65,0,0
6907,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,Pickleweed_X166_Y88,17,55,66,0,0
6908,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,Pickleweed_X175_Y92,17,55,67,0,0
6909,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,Pickleweed_X179_Y140,17,55,68,0,0
6910,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,Pickleweed_X198_Y49,17,55,69,0,0
6911,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,Uplands_X113_Y71,17,55,70,1,    0.000876
6912,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X219_Y147,Uplands_X237_Y70,Uplands_X188_Y50,17,55,71,0,0
6913,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,220420a.13m.asd                 No-OAR,18,19,56,1,    0.000876
6914,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,220420a.15m.asd                 No-OAR,18,19,57,0,0
6915,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,220420a.16m.asd                 No-OAR,18,19,58,1,    0.000876
6916,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,220420b.20m.asd                 No-OAR,18,19,59,0,0
6917,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,220420b.20m.asd                 No-OAR,18,19,60,0,0
6918,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,220420b.24m.asd                 No-OAR,18,19,61,1,    0.000876
6919,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,220420b.28m.asd                 No-OAR,18,19,62,0,0
6920,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,220420b.28m.asd                 No-OAR,18,19,63,0,0
6921,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,220420c.20m.asd                 No-OAR,18,19,64,8,    0.007009
6922,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,Pickleweed_X157_Y148,18,19,65,4,    0.003505
6923,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,Pickleweed_X166_Y88,18,19,66,1,    0.000876
6924,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,Pickleweed_X175_Y92,18,19,67,3,    0.002628
6925,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,Pickleweed_X179_Y140,18,19,68,7,    0.006133
6926,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,Pickleweed_X198_Y49,18,19,69,0,0
6927,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,Uplands_X113_Y71,18,19,70,5,    0.004381
6928,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420b.0m.asd                 No-OAR,Uplands_X188_Y50,18,19,71,18,    0.015771
6929,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,220420a.13m.asd                 No-OAR,18,20,56,0,0
6930,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,220420a.15m.asd                 No-OAR,18,20,57,0,0
6931,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,220420a.16m.asd                 No-OAR,18,20,58,0,0
6932,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,220420b.20m.asd                 No-OAR,18,20,59,1,    0.000876
6933,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,220420b.20m.asd                 No-OAR,18,20,60,0,0
6934,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,220420b.24m.asd                 No-OAR,18,20,61,1,    0.000876
6935,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,220420b.28m.asd                 No-OAR,18,20,62,0,0
6936,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,220420b.28m.asd                 No-OAR,18,20,63,0,0
6937,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,220420c.20m.asd                 No-OAR,18,20,64,0,0
6938,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,Pickleweed_X157_Y148,18,20,65,2,    0.001752
6939,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,Pickleweed_X166_Y88,18,20,66,0,0
6940,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,Pickleweed_X175_Y92,18,20,67,4,    0.003505
6941,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,Pickleweed_X179_Y140,18,20,68,13,    0.011390
6942,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,Pickleweed_X198_Y49,18,20,69,2,    0.001752
6943,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,Uplands_X113_Y71,18,20,70,0,0
6944,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.13m.asd                 No-OAR,Uplands_X188_Y50,18,20,71,8,    0.007009
6945,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,220420a.13m.asd                 No-OAR,18,21,56,0,0
6946,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,220420a.15m.asd                 No-OAR,18,21,57,0,0
6947,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,220420a.16m.asd                 No-OAR,18,21,58,0,0
6948,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,220420b.20m.asd                 No-OAR,18,21,59,0,0
6949,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,220420b.20m.asd                 No-OAR,18,21,60,0,0
6950,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,220420b.24m.asd                 No-OAR,18,21,61,0,0
6951,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,220420b.28m.asd                 No-OAR,18,21,62,0,0
6952,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,220420b.28m.asd                 No-OAR,18,21,63,0,0
6953,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,220420c.20m.asd                 No-OAR,18,21,64,0,0
6954,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,Pickleweed_X157_Y148,18,21,65,0,0
6955,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,Pickleweed_X166_Y88,18,21,66,0,0
6956,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,Pickleweed_X175_Y92,18,21,67,0,0
6957,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,Pickleweed_X179_Y140,18,21,68,0,0
6958,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,Pickleweed_X198_Y49,18,21,69,1,    0.000876
6959,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,Uplands_X113_Y71,18,21,70,3,    0.002628
6960,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.16m.asd                 No-OAR,Uplands_X188_Y50,18,21,71,0,0
6961,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,220420a.13m.asd                 No-OAR,18,22,56,0,0
6962,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,220420a.15m.asd                 No-OAR,18,22,57,0,0
6963,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,220420a.16m.asd                 No-OAR,18,22,58,0,0
6964,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,220420b.20m.asd                 No-OAR,18,22,59,0,0
6965,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,220420b.20m.asd                 No-OAR,18,22,60,0,0
6966,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,220420b.24m.asd                 No-OAR,18,22,61,0,0
6967,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,220420b.28m.asd                 No-OAR,18,22,62,0,0
6968,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,220420b.28m.asd                 No-OAR,18,22,63,0,0
6969,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,220420c.20m.asd                 No-OAR,18,22,64,0,0
6970,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,Pickleweed_X157_Y148,18,22,65,0,0
6971,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,Pickleweed_X166_Y88,18,22,66,0,0
6972,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,Pickleweed_X175_Y92,18,22,67,0,0
6973,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,Pickleweed_X179_Y140,18,22,68,0,0
6974,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,Pickleweed_X198_Y49,18,22,69,0,0
6975,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,Uplands_X113_Y71,18,22,70,1,    0.000876
6976,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420c.17m.asd                 No-OAR,Uplands_X188_Y50,18,22,71,1,    0.000876
6977,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,220420a.13m.asd                 No-OAR,18,23,56,1,    0.000876
6978,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,220420a.15m.asd                 No-OAR,18,23,57,0,0
6979,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,220420a.16m.asd                 No-OAR,18,23,58,0,0
6980,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,220420b.20m.asd                 No-OAR,18,23,59,0,0
6981,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,220420b.20m.asd                 No-OAR,18,23,60,0,0
6982,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,220420b.24m.asd                 No-OAR,18,23,61,1,    0.000876
6983,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,220420b.28m.asd                 No-OAR,18,23,62,0,0
6984,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,220420b.28m.asd                 No-OAR,18,23,63,0,0
6985,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,220420c.20m.asd                 No-OAR,18,23,64,0,0
6986,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,Pickleweed_X157_Y148,18,23,65,1,    0.000876
6987,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,Pickleweed_X166_Y88,18,23,66,3,    0.002628
6988,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,Pickleweed_X175_Y92,18,23,67,1,    0.000876
6989,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,Pickleweed_X179_Y140,18,23,68,2,    0.001752
6990,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,Pickleweed_X198_Y49,18,23,69,2,    0.001752
6991,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,Uplands_X113_Y71,18,23,70,0,0
6992,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,220420d.12m.asd                 No-OAR,Uplands_X188_Y50,18,23,71,0,0
