Model#,#EM,Model,ALGAE/WATER,BARE SOIL,PICKLEWEED,SHALLOW WATER,UPLANDS,WATER,ALGAE/WATER_lib#,BARE SOIL_lib#,PICKLEWEED_lib#,SHALLOW WATER_lib#,UPLANDS_lib#,WATER_lib#,#pixels,%pixels
1001,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X177_Y93,,Uplands_X143_Y104,,,5,23,,33,,0,0
1002,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X177_Y93,,Uplands_X232_Y23,,,5,23,,34,,0,0
1003,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X177_Y93,,Uplands_X233_Y22,,,5,23,,35,,0,0
1004,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,Uplands_X143_Y104,,,5,24,,33,,0,0
1005,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,Uplands_X232_Y23,,,5,24,,34,,0,0
1006,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,Uplands_X233_Y22,,,5,24,,35,,0,0
1007,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,220302b.26m.asd                 No-OAR,,Uplands_X143_Y104,,,5,25,,33,,0,0
1008,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,220302b.26m.asd                 No-OAR,,Uplands_X232_Y23,,,5,25,,34,,0,0
1009,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,220302b.26m.asd                 No-OAR,,Uplands_X233_Y22,,,5,25,,35,,0,0
1010,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,Uplands_X143_Y104,,,6,21,,33,,0,0
1011,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,Uplands_X232_Y23,,,6,21,,34,,0,0
1012,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,Uplands_X233_Y22,,,6,21,,35,,0,0
1013,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,Uplands_X143_Y104,,,6,22,,33,,0,0
1014,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,Uplands_X232_Y23,,,6,22,,34,,0,0
1015,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,Uplands_X233_Y22,,,6,22,,35,,0,0
1016,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,Pickleweed_X177_Y93,,Uplands_X143_Y104,,,6,23,,33,,0,0
1017,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,Pickleweed_X177_Y93,,Uplands_X232_Y23,,,6,23,,34,,0,0
1018,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,Pickleweed_X177_Y93,,Uplands_X233_Y22,,,6,23,,35,,0,0
1019,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,Pickleweed_X201_Y50,,Uplands_X143_Y104,,,6,24,,33,,0,0
1020,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,Pickleweed_X201_Y50,,Uplands_X232_Y23,,,6,24,,34,,0,0
1021,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,Pickleweed_X201_Y50,,Uplands_X233_Y22,,,6,24,,35,,0,0
1022,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,Uplands_X143_Y104,,,6,25,,33,,0,0
1023,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,Uplands_X232_Y23,,,6,25,,34,,0,0
1024,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,Uplands_X233_Y22,,,6,25,,35,,0,0
1025,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,Uplands_X143_Y104,,,7,21,,33,,0,0
1026,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,Uplands_X232_Y23,,,7,21,,34,,0,0
1027,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,Uplands_X233_Y22,,,7,21,,35,,0,0
1028,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,Uplands_X143_Y104,,,7,22,,33,,0,0
1029,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,Uplands_X232_Y23,,,7,22,,34,,0,0
1030,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,Uplands_X233_Y22,,,7,22,,35,,0,0
1031,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X177_Y93,,Uplands_X143_Y104,,,7,23,,33,,0,0
1032,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X177_Y93,,Uplands_X232_Y23,,,7,23,,34,,0,0
1033,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X177_Y93,,Uplands_X233_Y22,,,7,23,,35,,0,0
1034,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,Uplands_X143_Y104,,,7,24,,33,,0,0
1035,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,Uplands_X232_Y23,,,7,24,,34,,0,0
1036,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,Uplands_X233_Y22,,,7,24,,35,,0,0
1037,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,Uplands_X143_Y104,,,7,25,,33,,0,0
1038,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,Uplands_X232_Y23,,,7,25,,34,,0,0
1039,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,Uplands_X233_Y22,,,7,25,,35,,0,0
1040,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,,Water_X199_Y103,,4,21,,,36,0,0
1041,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,,Water_X210_Y122,,4,21,,,37,0,0
1042,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,,Water_X198_Y103,,4,21,,,38,0,0
1043,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,,Water_X174_Y193,,4,21,,,39,0,0
1044,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,,Water_X199_Y103,,4,22,,,36,0,0
1045,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,,Water_X210_Y122,,4,22,,,37,0,0
1046,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,,Water_X198_Y103,,4,22,,,38,0,0
1047,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,,Water_X174_Y193,,4,22,,,39,0,0
1048,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X177_Y93,,,Water_X199_Y103,,4,23,,,36,0,0
1049,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X177_Y93,,,Water_X210_Y122,,4,23,,,37,0,0
1050,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X177_Y93,,,Water_X198_Y103,,4,23,,,38,0,0
1051,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X177_Y93,,,Water_X174_Y193,,4,23,,,39,0,0
1052,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,Water_X199_Y103,,4,24,,,36,0,0
1053,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,Water_X210_Y122,,4,24,,,37,0,0
1054,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,Water_X198_Y103,,4,24,,,38,0,0
1055,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,Water_X174_Y193,,4,24,,,39,0,0
1056,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,,Water_X199_Y103,,4,25,,,36,0,0
1057,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,,Water_X210_Y122,,4,25,,,37,0,0
1058,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,,Water_X198_Y103,,4,25,,,38,0,0
1059,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,,Water_X174_Y193,,4,25,,,39,0,0
1060,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,220302b.24m.asd                 No-OAR,,,Water_X199_Y103,,5,21,,,36,0,0
1061,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,220302b.24m.asd                 No-OAR,,,Water_X210_Y122,,5,21,,,37,0,0
1062,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,220302b.24m.asd                 No-OAR,,,Water_X198_Y103,,5,21,,,38,0,0
1063,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,220302b.24m.asd                 No-OAR,,,Water_X174_Y193,,5,21,,,39,0,0
1064,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,220302b.20m.asd                 No-OAR,,,Water_X199_Y103,,5,22,,,36,0,0
1065,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,220302b.20m.asd                 No-OAR,,,Water_X210_Y122,,5,22,,,37,0,0
1066,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,220302b.20m.asd                 No-OAR,,,Water_X198_Y103,,5,22,,,38,0,0
1067,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,220302b.20m.asd                 No-OAR,,,Water_X174_Y193,,5,22,,,39,0,0
1068,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X177_Y93,,,Water_X199_Y103,,5,23,,,36,0,0
1069,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X177_Y93,,,Water_X210_Y122,,5,23,,,37,0,0
1070,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X177_Y93,,,Water_X198_Y103,,5,23,,,38,0,0
1071,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X177_Y93,,,Water_X174_Y193,,5,23,,,39,0,0
1072,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,Water_X199_Y103,,5,24,,,36,0,0
1073,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,Water_X210_Y122,,5,24,,,37,0,0
1074,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,Water_X198_Y103,,5,24,,,38,0,0
1075,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,Water_X174_Y193,,5,24,,,39,0,0
1076,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,220302b.26m.asd                 No-OAR,,,Water_X199_Y103,,5,25,,,36,0,0
1077,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,220302b.26m.asd                 No-OAR,,,Water_X210_Y122,,5,25,,,37,0,0
1078,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,220302b.26m.asd                 No-OAR,,,Water_X198_Y103,,5,25,,,38,0,0
1079,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y152,220302b.26m.asd                 No-OAR,,,Water_X174_Y193,,5,25,,,39,0,0
1080,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,,Water_X199_Y103,,6,21,,,36,0,0
1081,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,,Water_X210_Y122,,6,21,,,37,0,0
1082,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,,Water_X198_Y103,,6,21,,,38,0,0
1083,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,,Water_X174_Y193,,6,21,,,39,0,0
1084,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,Water_X199_Y103,,6,22,,,36,0,0
1085,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,Water_X210_Y122,,6,22,,,37,0,0
1086,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,Water_X198_Y103,,6,22,,,38,0,0
1087,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,Water_X174_Y193,,6,22,,,39,0,0
1088,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,Water_X199_Y103,,6,23,,,36,0,0
1089,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,Water_X210_Y122,,6,23,,,37,0,0
1090,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,Water_X198_Y103,,6,23,,,38,0,0
1091,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,Water_X174_Y193,,6,23,,,39,0,0
1092,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X201_Y50,,,Water_X199_Y103,,6,24,,,36,0,0
1093,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X201_Y50,,,Water_X210_Y122,,6,24,,,37,0,0
1094,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X201_Y50,,,Water_X198_Y103,,6,24,,,38,0,0
1095,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,Pickleweed_X201_Y50,,,Water_X174_Y193,,6,24,,,39,0,0
1096,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,Water_X199_Y103,,6,25,,,36,0,0
1097,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,Water_X210_Y122,,6,25,,,37,0,0
1098,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,Water_X198_Y103,,6,25,,,38,0,0
1099,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,Water_X174_Y193,,6,25,,,39,0,0
1100,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,Water_X199_Y103,,7,21,,,36,0,0
1101,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,Water_X210_Y122,,7,21,,,37,0,0
1102,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,Water_X198_Y103,,7,21,,,38,0,0
1103,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,Water_X174_Y193,,7,21,,,39,0,0
1104,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,Water_X199_Y103,,7,22,,,36,0,0
1105,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,Water_X210_Y122,,7,22,,,37,0,0
1106,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,Water_X198_Y103,,7,22,,,38,0,0
1107,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,Water_X174_Y193,,7,22,,,39,0,0
1108,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,Water_X199_Y103,,7,23,,,36,0,0
1109,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,Water_X210_Y122,,7,23,,,37,0,0
1110,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,Water_X198_Y103,,7,23,,,38,0,0
1111,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,Water_X174_Y193,,7,23,,,39,0,0
1112,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X199_Y103,,7,24,,,36,0,0
1113,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X210_Y122,,7,24,,,37,0,0
1114,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X198_Y103,,7,24,,,38,0,0
1115,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X174_Y193,,7,24,,,39,0,0
1116,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,Water_X199_Y103,,7,25,,,36,0,0
1117,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,Water_X210_Y122,,7,25,,,37,0,0
1118,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,Water_X198_Y103,,7,25,,,38,0,0
1119,3,BARE SOIL-PICKLEWEED-WATER,,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,Water_X174_Y193,,7,25,,,39,0,0
1120,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X179_Y153,,ShallowWater_X203_Y211,Uplands_X143_Y104,,,4,,26,33,,0,0
1121,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X179_Y153,,ShallowWater_X203_Y211,Uplands_X232_Y23,,,4,,26,34,,0,0
1122,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X179_Y153,,ShallowWater_X203_Y211,Uplands_X233_Y22,,,4,,26,35,,0,0
1123,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X179_Y153,,ShallowWater_X202_Y211,Uplands_X143_Y104,,,4,,27,33,,0,0
1124,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X179_Y153,,ShallowWater_X202_Y211,Uplands_X232_Y23,,,4,,27,34,,0,0
1125,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X179_Y153,,ShallowWater_X202_Y211,Uplands_X233_Y22,,,4,,27,35,,0,0
1126,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X143_Y104,,,4,,28,33,,0,0
1127,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X232_Y23,,,4,,28,34,,0,0
1128,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X233_Y22,,,4,,28,35,,0,0
1129,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X143_Y104,,,4,,29,33,,0,0
1130,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X232_Y23,,,4,,29,34,,0,0
1131,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X233_Y22,,,4,,29,35,,0,0
1132,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X143_Y104,,,5,,26,33,,0,0
1133,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X232_Y23,,,5,,26,34,,0,0
1134,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X233_Y22,,,5,,26,35,,0,0
1135,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X143_Y104,,,5,,27,33,,0,0
1136,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X232_Y23,,,5,,27,34,,0,0
1137,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X233_Y22,,,5,,27,35,,0,0
1138,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X143_Y104,,,5,,28,33,,0,0
1139,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X232_Y23,,,5,,28,34,,0,0
1140,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X233_Y22,,,5,,28,35,,0,0
1141,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X143_Y104,,,5,,29,33,,0,0
1142,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X232_Y23,,,5,,29,34,,0,0
1143,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X233_Y22,,,5,,29,35,,0,0
1144,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X143_Y104,,,6,,26,33,,0,0
1145,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X232_Y23,,,6,,26,34,,0,0
1146,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X233_Y22,,,6,,26,35,,0,0
1147,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X143_Y104,,,6,,27,33,,0,0
1148,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X232_Y23,,,6,,27,34,,0,0
1149,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X233_Y22,,,6,,27,35,,0,0
1150,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X143_Y104,,,6,,28,33,,0,0
1151,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X232_Y23,,,6,,28,34,,0,0
1152,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X233_Y22,,,6,,28,35,,0,0
1153,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X143_Y104,,,6,,29,33,,0,0
1154,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X232_Y23,,,6,,29,34,,0,0
1155,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X233_Y22,,,6,,29,35,,0,0
1156,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X143_Y104,,,7,,26,33,,0,0
1157,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X232_Y23,,,7,,26,34,,0,0
1158,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X233_Y22,,,7,,26,35,,0,0
1159,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X143_Y104,,,7,,27,33,,0,0
1160,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X232_Y23,,,7,,27,34,,0,0
1161,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X233_Y22,,,7,,27,35,,0,0
1162,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X143_Y104,,,7,,28,33,,0,0
1163,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X232_Y23,,,7,,28,34,,0,0
1164,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X233_Y22,,,7,,28,35,,0,0
1165,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X143_Y104,,,7,,29,33,,0,0
1166,3,BARE SOIL-SHALLOW WATER-UPLANDS,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X232_Y23,,,7,,29,34,,0,0
